"Long" "Lat" "SiteNum" "Name" "State" "First" "Last" "PercComp" "Elev" "Dist"
"136.17" "-33.86" "018149" "WHARMINDA (GLEN HAZE)" "SA" "1966" "1975" "0.85" NA NA
"134.69" "-33.17" "018150" "PORT KENNY" "SA" "1966" "2016" "0.95" "5" NA
"135.54" "-34.73" "018151" "CHILLAMURRA" "SA" "1892" "1904" "0.91" "28" NA
"136.36" "-34.02" "018152" "CORNUBIA" "SA" "1908" "1922" "0.67" "49" NA
"137.12" "-32.69" "018153" "IRON KNOB (CORUNNA)" "SA" "1884" "1899" "0.96" "195" NA
"134.86" "-33.21" "018154" "COURTABIE" "SA" "1892" "1898" "0.93" NA NA
"135.49" "-34.55" "018155" "LAKE WANGARY" "SA" "1885" "1911" "0.96" NA NA
"137.09" "-32.86" "018156" "LILYDALE (COOYERDOO)" "SA" "1908" "1928" "0.86" "177" NA
"136.69" "-32.64" "018157" "UNO (GAWLER RANGES)" "SA" "1881" "1891" "0.72" "210" NA
"131.62" "-31.39" "018158" "NANWOORA" "SA" "1892" "1903" "0.87" "120" NA
"136.62" "-33.68" "018159" "WANGARALEEDNIE" "SA" "1882" "1915" "0.93" "225" NA
"136.42" "-33.72" "018160" "YADNARIE" "SA" "1884" "1895" "0.97" NA NA
"131.84" "-31.48" "018161" "YALATA COMMUNITY" "SA" "1968" "2014" "0.27" "70" NA
"134.39" "-32.54" "018162" "COURELA (LINDARNOE)" "SA" "1967" "2013" "0.98" "42" NA
"132.3" "-31.9" "018163" "NUNDROO (COORABIE)" "SA" "1968" "2010" "0.5" "7" NA
"135.92" "-33.7" "018164" "MURDINGA (MUNGALA)" "SA" "1969" "2016" "0.99" "98" NA
"135.6" "-33.57" "018165" "LOCK (TERRAH WINDS)" "SA" "1969" "2016" "0.98" "81" NA
"134.47" "-32.28" "018166" "WIRRULLA (PIMBENA)" "SA" "1969" "2016" "1" "95" NA
"135.35" "-33.1" "018167" "WUDINNA (LOOKOUT)" "SA" "1969" "2015" "0.9" "80" NA
"137.15" "-33.42" "018168" "MIDGEE ROCKS" "SA" "1969" "1972" "0.95" "171" NA
"134.7" "-32.39" "018169" "WIRRULLA (KANKAPPIE)" "SA" "1969" "1978" "0.98" "145" NA
"135.73" "-33.14" "018170" "KYANCUTTA (KYANBRAE)" "SA" "1969" "2014" "0.93" "94" NA
"135.33" "-34.14" "018171" "MOUNT HOPE (FAIRVIEW)" "SA" "1969" "2016" "0.99" "60" NA
"136" "-32.92" "018172" "BUCKLEBOO (HI-VIEW)" "SA" "1969" "2016" "0.99" "250" NA
"136.65" "-33.57" "018173" "MANGALO" "SA" "1999" "2013" "0.96" "295" NA
"136.15" "-33.72" "018174" "RUDALL (SWAFFPRO)" "SA" "1969" "2016" "0.99" "98" NA
"136.01" "-34.04" "018175" "BUTLER (MOODY VALE)" "SA" "1969" "2016" "0.99" "112" NA
"136.75" "-33.34" "018176" "COWELL (WINTER SPRINGS)" "SA" "1969" "2016" "0.98" "281" NA
"136.09" "-33.08" "018177" "KIMBA (MELALEUCA)" "SA" "1969" "2012" "0.99" "153" NA
"135.65" "-34.6" "018178" "WANILLA FOREST" "SA" "1970" "1993" "0.88" "80" NA
"135.7" "-34.54" "018179" "WANILLA SECTION 126" "SA" "1971" "1987" "0.92" "115" NA
"136.84" "-33.55" "018180" "MILTALIE POST OFFICE" "SA" "1927" "1956" "0.98" "230" NA
"135.85" "-34.49" "018181" "PORT LINCOLN (TOD RIVER)" "SA" "1968" "1997" "0.98" "95" NA
"133.33" "-31.97" "018182" "CEDUNA (UWORRA)" "SA" "1973" "2016" "1" "77" NA
"134.68" "-32.42" "018183" "WIRRULLA (TARANAKI)" "SA" "1973" "1996" "0.99" "107" NA
"136.37" "-33.61" "018184" "CLEVE (NINGANA)" "SA" "1973" "2016" "0.98" "281" NA
"134.36" "-33.03" "018185" "CALCA POST OFFICE" "SA" "1973" "1973" "0.25" "3" NA
"136.71" "-32.55" "018186" "SIAM" "SA" "1907" "2015" "0.92" "177" NA
"136.49" "-32.96" "018187" "KIMBA (CHURINGA)" "SA" "1981" "2004" "0.41" "280" NA
"135.47" "-34.63" "018188" "COFFIN BAY" "SA" "1984" "2016" "0.81" "12" NA
"135.19" "-33.75" "018189" "ELLISTON (LAMBING STATION)" "SA" "1986" "2016" "0.99" "39" NA
"136.19" "-32.9" "018190" "BUCKLEBOO (KARINYA)" "SA" "1987" "2016" "0.94" "235" NA
"135.37" "-34.37" "018191" "COULTA (COLES POINT)" "SA" "1991" "2016" "0.87" "28" NA
"135.88" "-34.6" "018192" "NORTH SHIELDS (PORT LINCOLN AWS)" "SA" "1992" "2016" "0.92" "9" NA
"136.32" "-33.03" "018193" "KIMBA (CORTLINYE)" "SA" "1925" "2016" "0.71" "299" NA
"135.85" "-33.28" "018194" "KYANCUTTA (KEVENDALE)" "SA" "1995" "2003" "1" "145" NA
"135.15" "-32.84" "018195" "MINNIPA PIRSA" "SA" "1996" "2016" "0.91" "165" NA
"135.73" "-34.26" "018196" "CUMMINS (TUMBY BAY ROAD)" "SA" "1995" "2008" "0.95" "65" NA
"134.7" "-32.39" "018197" "WIRRULLA (GAWLER VIEW)" "SA" "1997" "2010" "0.85" "145" NA
"136.6" "-33.41" "018198" "CLEVE (HEGGATON)" "SA" "1999" "2016" "0.95" "340" NA
"137.72" "-32.51" "018201" "PORT AUGUSTA AERO" "SA" "2001" "2016" "0.95" "14" NA
"137.1" "-33.61" "018202" "MITCHELLVILLE (ESSENDEE)" "SA" "2000" "2009" "0.9" "20" NA
"136.05" "-34.34" "018203" "TUMBY BAY (YADNARIE)" "SA" "1949" "2016" "0.89" "57" NA
"134.89" "-33.59" "018204" "ELLISTON (THREE LAKES)" "SA" "2001" "2016" "0.93" "8" NA
"135.86" "-34.74" "018205" "PORT LINCOLN" "SA" "2004" "2015" "0.93" "11" NA
"135.41" "-33.23" "018208" "KYANCUTTA (BILLABOWIE)" "SA" "2005" "2016" "0.86" "60" NA
"135.49" "-33.82" "018209" "OAKDALE" "SA" "2005" "2016" "0.94" "35" NA
"135.04" "-33.02" "018210" "MINNIPA (MOONLIGHT FLAT)" "SA" "2005" "2013" "0.56" "83" NA
"135.08" "-32.94" "018211" "MINNIPA (WISTILLERE)" "SA" "2005" "2016" "0.92" "88" NA
"135.26" "-33.22" "018212" "WUDINNA (EMROO)" "SA" "2005" "2005" "0.19" "71" NA
"135.08" "-33.74" "018213" "ELLISTON (OAKLANDS)" "SA" "2005" "2016" "0.92" "9" NA
"136.48" "-32.92" "018214" "KIMBA (BOTENELLA HILLS)" "SA" "2006" "2016" "0.96" "301" NA
"136.38" "-33.76" "018216" "CLEVE (BENMATAR)" "SA" "2006" "2007" "0.62" "82" NA
"135.71" "-34.25" "018217" "CUMMINS AERO" "SA" "2007" "2016" "0.93" "60" NA
"133.2" "-32.11" "018218" "CEDUNA (NUNONG)" "SA" "2007" "2015" "0.92" "54" NA
"134.13" "-32.25" "018219" "PUNTABIE (EAGLE VIEW)" "SA" "2008" "2016" "0.87" "56" NA
"137.49" "-33.1" "018221" "WHYALLA (MOUNT YOUNG)" "SA" "2009" "2011" "0.92" "30" NA
"137.74" "-32.5" "018224" "PORT AUGUSTA WEST" "SA" "2010" "2016" "0.87" "9" NA
"136.31" "-33.02" "018226" "KIMBA (CORTLINYE EVAPORATION)" "SA" "1985" "2016" "0.36" "295" NA
"137.43" "-32.63" "018227" "IRON KNOB (PANDURRA)" "SA" "2013" "2016" "0.78" "67" NA
"138.35" "-32.6" "019000" "AMYTON (PINDA SECTION 63)" "SA" "1902" "1955" "0.91" "331" NA
"138.43" "-33.05" "019001" "APPILA" "SA" "1874" "2016" "0.94" "369" NA
"137.98" "-32.25" "019002" "QUORN (DEPOT FLAT)" "SA" "1886" "2015" "0.98" "470" NA
"139.11" "-31.98" "019003" "OLD BARATTA HOMESTEAD" "SA" "1882" "1989" "0.94" "275" NA
"138.71" "-32.24" "019004" "BELTON (SHADOW VALE)" "SA" "1883" "2014" "0.93" "485" NA
"138.69" "-32.82" "019005" "ORROROO (BLACK ROCK)" "SA" "1877" "2016" "0.93" "428" NA
"138.35" "-32.88" "019006" "BOOLEROO CENTRE" "SA" "1883" "2016" "0.97" "403" NA
"138.34" "-32.78" "019007" "BOOLEROO (WIMONT)" "SA" "1878" "2006" "0.89" "342" NA
"138.2" "-32.46" "019008" "BRUCE" "SA" "1896" "2016" "0.97" "242" NA
"138.53" "-32.42" "019009" "CARRIETON" "SA" "1883" "2016" "0.92" "435" NA
"138.49" "-32.07" "019010" "CRADOCK" "SA" "1888" "2016" "0.93" "405" NA
"138.22" "-32.92" "019011" "MURRAY TOWN (DOUGHBOY CREEK)" "SA" "1883" "2011" "0.95" "400" NA
"138.78" "-32.71" "019012" "ORROROO (KYLMORN)" "SA" "1901" "2016" "0.98" "428" NA
"138.56" "-32.54" "019013" "CARRIETON (EURELIA)" "SA" "1882" "2016" "0.93" "528" NA
"138.92" "-32.8" "019014" "DAWSON (ANDA-VALE)" "SA" "1902" "2016" "0.97" "460" NA
"138.28" "-32.11" "019015" "CRADOCK (KANYAKA)" "SA" "1897" "2001" "0.97" "250" NA
"138.31" "-32.52" "019016" "HAMMOND" "SA" "1886" "2006" "0.85" "314" NA
"138.44" "-31.88" "019017" "HAWKER" "SA" "1882" "2016" "0.97" "315" NA
"138.84" "-31.88" "019018" "HAWKER (HOLOWILIENA)" "SA" "1868" "2015" "0.87" "495" NA
"138.33" "-31.76" "019019" "HOOKINA" "SA" "1906" "1956" "0.96" "193" NA
"138.38" "-32.33" "019020" "HORSESHOE RANGES" "SA" "1886" "1950" "0.67" NA NA
"138.71" "-32.46" "019021" "JOHNBURGH POST OFFICE" "SA" "1882" "1966" "0.97" "385" NA
"137.98" "-32.84" "019022" "MAMBRAY CREEK" "SA" "1938" "1967" "0.98" "53" NA
"138.62" "-33.05" "019023" "MANNANARIE POST OFFICE" "SA" "1868" "1974" "0.77" "505" NA
"138.19" "-32.83" "019024" "MELROSE" "SA" "1861" "2016" "0.81" "386" NA
"138.51" "-32.77" "019025" "MORCHARD (THE ROCKS)" "SA" "1916" "2015" "0.78" "510" NA
"137.88" "-32.47" "019026" "MUNDALLIO" "SA" "1888" "1953" "0.91" "92" NA
"139.23" "-32.8" "019027" "NACKARA" "SA" "1904" "1969" "0.78" NA NA
"137.84" "-32.24" "019028" "PORT AUGUSTA (NACOONA)" "SA" "1940" "1974" "0.98" "52" NA
"137.96" "-32.69" "019029" "PORT AUGUSTA (NECTAR BROOK)" "SA" "1882" "1953" "0.8" "92" NA
"138.02" "-32.47" "019030" "QUORN (OLIVE GROVE)" "SA" "1880" "2014" "0.94" "420" NA
"139.06" "-32.89" "019031" "OODLA WIRRA" "SA" "1919" "2016" "0.91" "508" NA
"138.61" "-32.73" "019032" "ORROROO" "SA" "1868" "2016" "0.86" "428" NA
"139.1" "-33.03" "019033" "TEROWIE (PARNAROO SECT 50)" "SA" "1915" "1979" "0.83" "465" NA
"138.84" "-32.97" "019034" "PETERBOROUGH" "SA" "1881" "2016" "0.93" "534" NA
"137.76" "-32.5" "019035" "PORT AUGUSTA RAILWAY STATION" "SA" "1950" "1991" "0.95" "6" NA
"137.77" "-32.5" "019036" "PORT AUGUSTA POST OFFICE" "SA" "1860" "1962" "0.82" "5" NA
"138" "-33.02" "019037" "PORT GERMEIN" "SA" "1882" "2016" "0.96" "4" NA
"138.04" "-32.35" "019038" "QUORN" "SA" "1881" "2016" "0.92" "295" NA
"138.11" "-32.54" "019039" "WILMINGTON (RANGE VUE)" "SA" "1906" "1983" "0.78" "315" NA
"138.26" "-32.31" "019040" "QUORN (ROUND HILL)" "SA" "1883" "1972" "0.98" "265" NA
"137.94" "-32.46" "019041" "PORT AUGUSTA (SALTIA)" "SA" "1893" "1950" "0.99" "210" NA
"138.21" "-32.85" "019042" "MELROSE (PARA GUMS)" "SA" "1889" "2016" "0.82" "343" NA
"138.52" "-32.95" "019043" "TARCOWIE" "SA" "1934" "2016" "0.97" "504" NA
"138.06" "-33.06" "019044" "PORT GERMEIN (TELOWIE)" "SA" "1879" "1996" "0.95" "12" NA
"138.97" "-32.95" "019045" "UCOLTA POST OFFICE" "SA" "1906" "1967" "0.97" "535" NA
"138.65" "-31.78" "019046" "HAWKER (WARCOWIE)" "SA" "1872" "2016" "0.89" "490" NA
"138.32" "-32.69" "019047" "BOOLEROO CENTRE (WILLOWIE)" "SA" "1898" "2016" "0.97" "316" NA
"138.1" "-32.65" "019048" "WILMINGTON" "SA" "1879" "2016" "0.94" "330" NA
"138.61" "-31.52" "019049" "WILPENA HEAD STATION" "SA" "1903" "1985" "0.98" "515" NA
"138.34" "-31.99" "019050" "HAWKER (WILSON)" "SA" "1885" "2016" "0.96" "345" NA
"137.91" "-32.62" "019051" "WINNONOWIE RAILWAY SIDING" "SA" "1937" "1978" "0.87" "44" NA
"138.27" "-33.03" "019052" "WIRRABARA" "SA" "1877" "2016" "0.93" "330" NA
"138.21" "-33.09" "019053" "WIRRABARA FOREST" "SA" "1879" "2016" "0.93" "380" NA
"137.97" "-32.46" "019054" "WOOLSHED FLAT" "SA" "1918" "1956" "0.88" "270" NA
"138.68" "-33.08" "019055" "JAMESTOWN (YAKAPANA)" "SA" "1970" "1992" "0.95" "563" NA
"138.52" "-32.31" "019056" "CARRIETON (YACKARA)" "SA" "1884" "1986" "0.98" "435" NA
"138.87" "-32.55" "019057" "ORROROO (YALPARA)" "SA" "1907" "2016" "0.97" "302" NA
"138.47" "-32.33" "019058" "CARRIETON (YANYARRIE)" "SA" "1882" "1953" "0.79" "370" NA
"137.83" "-32.29" "019059" "PORT AUGUSTA (YARLEY)" "SA" "1893" "1973" "0.94" "35" NA
"138.67" "-32.93" "019060" "YATINA" "SA" "1894" "1980" "0.97" NA NA
"138.64" "-32.05" "019061" "CRADOCK (YEDNALUE)" "SA" "1917" "2016" "0.99" "540" NA
"138.76" "-33.03" "019062" "YONGALA" "SA" "1881" "2016" "0.86" "521" NA
"138.76" "-31.45" "019063" "WILPENA (WILLOW SPRINGS)" "SA" "1951" "1954" "0.99" "605" NA
"138.39" "-31.73" "019064" "HAWKER (MOUNT LITTLE)" "SA" "1956" "1981" "0.93" "235" NA
"138.87" "-33.06" "019065" "TEROWIE (GUMBOWIE)" "SA" "1957" "1963" "0.95" "600" NA
"137.79" "-32.53" "019066" "PORT AUGUSTA POWER STATION" "SA" "1958" "1997" "0.95" "7" NA
"138.22" "-33.2" "019067" "LAURA (HILPARA)" "SA" "1957" "1971" "0.94" "330" NA
"138.11" "-31.84" "019068" "NEUROODLA RAILWAY SIDING" "SA" "1958" "1987" "0.86" "115" NA
"138.49" "-32.72" "019069" "MORCHARD" "SA" "1919" "1985" "0.5" "445" NA
"138.61" "-31.53" "019070" "WILPENA POUND" "SA" "1962" "2016" "0.74" "535" NA
"138.08" "-32.72" "019071" "MOUNT REMARKABLE (ALLIGATOR GORGE)" "SA" "1974" "2011" "0.91" "695" NA
"138.42" "-32.55" "019072" "AMYTON EAST" "SA" "1889" "1937" "0.98" NA NA
"138.16" "-32.96" "019073" "MURRAY TOWN (BANGOR)" "SA" "1892" "1923" "0.83" "370" NA
"138.97" "-32.68" "019074" "CAVENAGH WEST" "SA" "1885" "1925" "0.8" NA NA
"138.97" "-32.81" "019075" "PETERBOROUGH (DAWSON)" "SA" "1884" "1927" "0.92" "415" NA
"137.92" "-31.89" "019076" "OLD KALLIOOTA HOMESTEAD" "SA" "1910" "1928" "0.94" "55" NA
"138.2" "-32.11" "019077" "GORDON (KANYAKA SECTION 27)" "SA" "1922" "1940" "0.91" "203" NA
"137.84" "-32.52" "019078" "PORT AUGUSTA (STIRLING NORTH)" "SA" "2004" "2015" "0.95" "34" NA
"137.82" "-32.42" "019079" "PORT AUGUSTA OSTRICH FARM" "SA" "1886" "1921" "0.85" "18" NA
"138.64" "-32.31" "019080" "CARRIETON (PAMATTA)" "SA" "1882" "1935" "0.97" "445" NA
"137.81" "-32.5" "019081" "STIRLING NORTH RAILWAY SIDING" "SA" "1889" "1986" "0.31" "10" NA
"138.05" "-31.98" "019082" "HAWKER (MARRACHOWIE)" "SA" "1899" "1927" "0.9" "155" NA
"137.89" "-32.03" "019083" "PORT AUGUSTA (YADLAMALKA)" "SA" "1910" "1929" "0.95" "48" NA
"138.55" "-32.84" "019084" "PEKINA" "SA" "1964" "2006" "0.95" "525" NA
"137.99" "-32.83" "019085" "BAROOTA (MAMBRAY CREEK)" "SA" "1882" "1909" "0.92" "58" NA
"138.02" "-32.88" "019086" "BAROOTA (MOPETA)" "SA" "1883" "1910" "0.98" "67" NA
"139.02" "-32.72" "019087" "OODLAWIRRA (CAVENAGH)" "SA" "1882" "1910" "0.95" "365" NA
"137.83" "-32.29" "019088" "CROZIER (FRESHWATER WELL)" "SA" "1886" "1893" "0.88" "35" NA
"138.31" "-32.52" "019089" "HAMMOND (RIX)" "SA" "1884" "1905" "0.88" "315" NA
"138.13" "-32.4" "019090" "QUORN (KINGSWOOD)" "SA" "1889" "1919" "0.99" "235" NA
"138.22" "-32.8" "019091" "MOUNT REMARKABLE" "SA" "1873" "1921" "0.78" "322" NA
"138.5" "-31.73" "019092" "HAWKER (ARKABA)" "SA" "1867" "1920" "0.97" "330" NA
"138.45" "-32.04" "019093" "CRADOCK (WIRREANDA)" "SA" "1881" "1890" "0.73" "385" NA
"138.75" "-33.03" "019094" "YONGALA NATIONAL PARK" "SA" "1886" "1894" "0.69" "513" NA
"138.76" "-32.47" "019095" "CARRIETON (OAKBURNE)" "SA" "1967" "2008" "1" "405" NA
"138.04" "-32.35" "019096" "QUORN RAILWAY" "SA" "1887" "1908" "0.34" "290" NA
"138.72" "-32.33" "019097" "GLENROY" "SA" "1906" "1908" "0.88" NA NA
"138.64" "-32.26" "019098" "CARRIETON (GLENROY ESTATE)" "SA" "1969" "2015" "0.99" "492" NA
"138.03" "-32.84" "019099" "MOUNT REMARKABLE (MAMBRAY CREEK PARK HQ)" "SA" "1970" "2011" "0.98" "118" NA
"139.28" "-32.78" "019100" "OODLA WIRRA (ARAKCAN)" "SA" "1970" "2005" "0.96" "385" NA
"138.91" "-32.05" "019101" "HAWKER (MATT WHIM)" "SA" "1954" "1965" "0.99" "330" NA
"138.06" "-32.92" "019102" "PORT GERMEIN (BAROOTA RESERVOIR)" "SA" "1922" "1998" "0.99" "110" NA
"138.16" "-32.67" "019103" "WILMINGTON (STONEHAVEN)" "SA" "1973" "2016" "0.97" "290" NA
"138.6" "-33.04" "019104" "MANNANARIE" "SA" "1975" "2004" "0.98" "554" NA
"138.08" "-33.03" "019105" "TELOWIE 428" "SA" "1976" "1985" "0.94" "72" NA
"139.19" "-32.63" "019106" "OODLA WIRRA (MCCOYS WELL)" "SA" "1972" "2016" "0.99" "342" NA
"138.72" "-31.37" "019107" "WILPENA (ORAPARINNA)" "SA" "1985" "2016" "0.94" "550" NA
"138.37" "-32.5" "019108" "HAMMOND (COONATTO)" "SA" "1989" "2016" "0.99" "363" NA
"138.47" "-32.12" "019109" "CRADOCK (SLATY CREEK)" "SA" "1988" "2016" "0.9" "405" NA
"139.22" "-31.96" "019110" "HAWKER (SICCUS RIVER)" "SA" "1986" "2006" "0.93" "198" NA
"139.11" "-31.48" "019111" "MARTINS WELL" "SA" "1992" "2016" "0.51" "175" NA
"138.07" "-33.02" "019112" "PORT GERMEIN (GOWAN BRAE)" "SA" "1996" "2016" "0.97" "42" NA
"138.45" "-31.45" "019113" "EDEOWIE" "SA" "1884" "2016" "0.68" "159" NA
"138.89" "-32.43" "019114" "MINBURRA" "SA" "1997" "2016" "0.99" "332" NA
"138.62" "-33.02" "019115" "MANNANARIE" "SA" "2004" "2016" "0.96" "507" NA
"138.3" "-32.77" "019116" "BOOLEROO WHIM (CALLUM BRAE)" "SA" "2006" "2016" "0.93" "341" NA
"138.56" "-32.91" "019117" "TARCOWIE (OAKLANDS)" "SA" "2006" "2016" "0.89" "552" NA
"138.94" "-32.96" "019118" "PETERBOROUGH (AMELIA PARK)" "SA" "2007" "2016" "0.96" "542" NA
"138.21" "-32.94" "019119" "MURRAY TOWN (MURRATANA)" "SA" "2011" "2016" "0.78" "413" NA
"138" "-32.85" "019120" "MAMBRAY CREEK (BERNIE'S BLOCK)" "SA" "2011" "2016" "0.84" "68" NA
"139" "-31.77" "019121" "MT DAVIDSON (WILLIPPA)" "SA" "2012" "2016" "0.85" "340" NA
"138.24" "-32.21" "019122" "WILLOCHRA PLAIN (GUM GLEN)" "SA" "2013" "2016" "0.67" "225" NA
"140.16" "-32.05" "020000" "BIMBOWRIE" "SA" "1882" "2016" "0.74" "230" NA
"140.54" "-31.97" "020001" "BOOLCOOMATTA" "SA" "1882" "2016" "0.96" "190" NA
"141" "-32.08" "020002" "COCKBURN" "SA" "1888" "2016" "0.95" "200" NA
"139.67" "-31.5" "020003" "COONDAPPIE" "SA" "1917" "1945" "0.98" "65" NA
"139.55" "-31.65" "020004" "CURNOMONA (CURNAMONA)" "SA" "1881" "2016" "0.98" "90" NA
"139.39" "-31.48" "020005" "ERUDINA" "SA" "1911" "2015" "0.97" "85" NA
"139.78" "-31.22" "020006" "FROME DOWNS" "SA" "1889" "2009" "0.94" "45" NA
"140.32" "-31.92" "020007" "KALABITY" "SA" "1920" "1979" "0.96" "190" NA
"139.7" "-33.57" "020008" "KOOMOOLOO" "SA" "1885" "1971" "0.64" "90" NA
"139.6" "-33.55" "020009" "KOOMOOLOO STATION" "SA" "1925" "1978" "0.85" "110" NA
"139.38" "-32.06" "020010" "KOONAMORE" "SA" "1888" "2016" "0.92" "205" NA
"140.92" "-32.05" "020011" "LAKE DISMAL" "SA" "1921" "1982" "0.69" "180" NA
"139.97" "-32.96" "020012" "LILYDALE" "SA" "1899" "2015" "0.83" "177" NA
"139.99" "-32.43" "020013" "MANNA HILL" "SA" "1889" "2016" "0.98" "371" NA
"140.75" "-32.13" "020014" "MINGARY" "SA" "1921" "1973" "0.96" "187" NA
"139.72" "-32.21" "020015" "MANNA HILL (FOUR BROTHERS)" "SA" "1924" "2007" "0.81" "270" NA
"140.79" "-31.55" "020016" "MULYUNGARIE" "SA" "1901" "2014" "0.77" "90" NA
"140.92" "-32.45" "020017" "MUTOOROO" "SA" "1887" "2016" "0.93" "210" NA
"140.58" "-33.05" "020018" "OAKBANK HOMESTEAD" "SA" "1906" "1976" "0.78" "90" NA
"140.33" "-32.28" "020019" "OLARY" "SA" "1928" "2001" "0.87" "284" NA
"139.65" "-32.64" "020020" "YUNTA (PANARAMITEE)" "SA" "1901" "2016" "0.94" "275" NA
"139.4" "-32.73" "020021" "YUNTA (PARATOO)" "SA" "1880" "2016" "0.91" "295" NA
"140.03" "-33.25" "020022" "STURT VALE" "SA" "1923" "2016" "0.54" "110" NA
"139.45" "-32.3" "020023" "WAUKARINGA" "SA" "1889" "1963" "0.87" "330" NA
"139.71" "-32.47" "020024" "YUNTA (WINNININNIE STATION)" "SA" "1891" "2015" "0.99" "400" NA
"139.52" "-33.5" "020025" "WOOLGANGI" "SA" "1903" "2016" "0.88" "135" NA
"139.56" "-32.58" "020026" "YUNTA" "SA" "1888" "1996" "0.97" "303" NA
"140.7" "-31.38" "020027" "CHILDS" "SA" "1925" "1943" "0.61" "80" NA
"140.13" "-33.76" "020028" "GLUEPOT RESERVE (GLUEPOT)" "SA" "1999" "2016" "0.98" "57" NA
"140.15" "-32.22" "020029" "OUTALPA" "SA" "1867" "1926" "0.74" "350" NA
"140.19" "-33.31" "020030" "PINE VALLEY" "SA" "2004" "2014" "0.47" "102" NA
"140.6" "-32.33" "020031" "RADIUM HILL" "SA" "1951" "1961" "0.98" "270" NA
"140.02" "-33.58" "020032" "CANEGRASS" "SA" "1908" "1984" "0.64" "73" NA
"140.95" "-31.07" "020034" "CORONA" "SA" "1930" "1944" "0.68" "70" NA
"139.77" "-33.13" "020035" "FARAWAY HILL" "SA" "1909" "1915" "0.39" "140" NA
"139.68" "-33.42" "020036" "BRAESIDE" "SA" "1917" "1928" "0.81" "105" NA
"140.72" "-31.13" "020037" "LAKE CHARLES" "SA" "1930" "1944" "0.6" "50" NA
"140.94" "-31.38" "020038" "MULYUNGARIE (LOCKHART BORE)" "SA" "1937" "1944" "0.65" "90" NA
"140.9" "-31.82" "020040" "SECURITY" "SA" "1926" "1943" "0.62" "130" NA
"140.93" "-31.48" "020041" "WALLACES" "SA" "1925" "1944" "0.64" "90" NA
"140.9" "-31.2" "020042" "WATSONS WELL" "SA" "1925" "1944" "0.64" "70" NA
"139.62" "-33.19" "020043" "BRAEMAR" "SA" "1964" "2016" "0.96" "180" NA
"140.7" "-33.5" "020044" "DANGGALI CONSERVATION PARK (CANOPUS)" "SA" "1967" "2010" "0.88" "55" NA
"140.93" "-33.56" "020045" "DANGGALI CONSERVATION PARK (HYPURNA)" "SA" "1960" "2010" "0.97" "42" NA
"140.93" "-32.25" "020046" "MUTOOROO MINE" "SA" "1891" "1899" "0.72" "240" NA
"139.83" "-32.73" "020047" "NETLEY" "SA" "1875" "1889" "0.31" "244" NA
"140.23" "-32.49" "020048" "MANNA HILL (WADNAMINGA)" "SA" "1892" "2015" "0.36" "340" NA
"140.51" "-31.64" "020049" "MOOLEULOOLOO" "SA" "1932" "2016" "0.86" "100" NA
"139.34" "-32.33" "020051" "MELTON" "SA" "2007" "2016" "0.69" "329" NA
"139.62" "-32.06" "020052" "MOUNT VICTOR" "SA" "1971" "2015" "0.95" "200" NA
"140.8" "-32.17" "020053" "COCKBURN (TEPCO)" "SA" "1928" "2016" "0.99" "220" NA
"140.33" "-33.08" "020054" "QUONDONG" "SA" "1978" "2015" "0.86" "108" NA
"140.34" "-31.75" "020055" "STRATHEARN" "SA" "1989" "2016" "0.95" "151" NA
"140.03" "-32.54" "020057" "MANNA HILL (BENDA)" "SA" "1991" "1999" "0.69" "450" NA
"140.42" "-32.3" "020058" "OLARY (WIAWERA)" "SA" "1994" "2015" "0.91" "275" NA
"140.63" "-31.66" "020059" "YARRAMBA" "SA" "1994" "2015" "0.86" "124" NA
"140.59" "-32.22" "020060" "COCKBURN (TICKALINA)" "SA" "1994" "2001" "0.34" "240" NA
"139.56" "-32.52" "020061" "YUNTA (TEETULPA STATION)" "SA" "1997" "2015" "0.98" "340" NA
"138.49" "-33.73" "021000" "BRINKWORTH (ANAMA PARK)" "SA" "1877" "2013" "0.93" "263" NA
"138.68" "-34.03" "021001" "AUBURN" "SA" "1865" "2016" "0.82" "310" NA
"138.42" "-34.14" "021002" "BALAKLAVA" "SA" "1880" "2016" "0.93" "68" NA
"138.49" "-33.85" "021003" "BLYTH" "SA" "1881" "2016" "0.93" "192" NA
"138.76" "-33.56" "021004" "BOOBOROWIE" "SA" "1925" "2016" "0.93" "385" NA
"138.69" "-33.57" "021005" "BOOBOROWIE (NORTH BUNGAREE)" "SA" "1939" "1949" "0.84" "358" NA
"138.35" "-33.27" "021006" "GLADSTONE (BOOYOOLEE)" "SA" "1893" "1949" "0.97" "215" NA
"138.4" "-33.7" "021007" "BRINKWORTH" "SA" "1897" "2016" "0.91" "178" NA
"138.58" "-33.28" "021008" "BUNDALEER FOREST RESERVE" "SA" "1879" "1989" "0.93" "458" NA
"138.54" "-33.47" "021009" "SPALDING (BUNDALEER RESERVOIR)" "SA" "1899" "2016" "0.97" "302" NA
"138.56" "-33.75" "021010" "BRINKWORTH (BUNGAREE)" "SA" "1860" "2016" "0.83" "368" NA
"138.93" "-33.68" "021011" "BURRA (KOORINGA)" "SA" "1859" "1964" "0.74" "470" NA
"138.01" "-33.86" "021012" "BUTE" "SA" "1885" "2016" "0.9" "111" NA
"138.5" "-33.19" "021013" "CALTOWIE" "SA" "1877" "2016" "0.92" "382" NA
